Probabilidad;Importancia;Regla
0.805;-0.081869367;Motivo = Interrupcion por Expansion y Reforzamiento, Tipo Med = Seccion de Linea o Alimentador -> Cumple = False
0.8;-0.085547476;Causa Interrupcion = Por Expansion o reforzamiento de redes, Propiedad De La Inst Causante = Propia -> Cumple = False
0.8;-0.085547476;Motivo = Interrupcion por Expansion y Reforzamiento, Propiedad De La Inst Causante = Propia -> Cumple = False
0.8;-0.085547476;Naturaleza Interrupcion = Programado,Expansion O Reforzamiento, Propiedad De La Inst Causante = Propia -> Cumple = False
0.798;-0.086979773;Naturaleza Interrupcion = Programado,Expansion O Reforzamiento -> Cumple = False
0.798;-0.086979773;Motivo = Interrupcion por Expansion y Reforzamiento -> Cumple = False
0.798;-0.086979773;Naturaleza Interrupcion = Programado,Expansion O Reforzamiento, Motivo = Interrupcion por Expansion y Reforzamiento -> Cumple = False
0.797;-0.087251774;Motivo = Interrupcion por Expansion y Reforzamiento, Responsable Interrupcion = Propia -> Cumple = False
0.797;-0.087251774;Naturaleza Interrupcion = Programado,Expansion O Reforzamiento, Responsable Interrupcion = Propia -> Cumple = False
0.797;-0.087251774;Causa Interrupcion = Por Expansion o reforzamiento de redes, Motivo = Interrupcion por Expansion y Reforzamiento -> Cumple = False
0.797;-0.087251774;Causa Interrupcion = Por Expansion o reforzamiento de redes, Responsable Interrupcion = Propia -> Cumple = False
0.797;-0.087251774;Causa Interrupcion = Por Expansion o reforzamiento de redes, Naturaleza Interrupcion = Programado,Expansion O Reforzamiento -> Cumple = False
0.797;-0.087251774;Causa Interrupcion = Por Expansion o reforzamiento de redes -> Cumple = False
0.78;-0.096595811;Submotivo = Vandalismo, Tipo Med = Alimentador Media Tension -> Cumple = False
0.78;-0.096595811;Causa Interrupcion = Vandalismo, Tipo Med = Alimentador Media Tension -> Cumple = False
0.722;-0.129511817;Naturaleza Interrupcion = Programado Mantenimiento, Tipo Med = Alimentador Media Tension -> Cumple = False
0.722;-0.129511817;Motivo = Mantenimiento preventivo, Tipo Med = Alimentador Media Tension -> Cumple = False
0.722;-0.129511817;Causa Interrupcion = Por mantenimiento, Tipo Med = Alimentador Media Tension -> Cumple = False
0.694;-0.147049645;Causa Interrupcion = Hurto de conductor o elemento electrico, Solicito FM = True -> Cumple = False
0.69;-0.149444294;Causa Interrupcion = Hurto de conductor o elemento electrico, Propiedad De La Inst Causante = Propia -> Cumple = False
0.69;-0.149444294;Causa Interrupcion = Hurto de conductor o elemento electrico, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.69;-0.149444294;Causa Interrupcion = Hurto de conductor o elemento electrico, Responsable Interrupcion = Terceros -> Cumple = False
0.69;-0.149444294;Causa Interrupcion = Hurto de conductor o elemento electrico, Motivo = Otros y/o terceros -> Cumple = False
0.69;-0.149444294;Causa Interrupcion = Hurto de conductor o elemento electrico, Naturaleza Interrupcion = No Programado, Accion De Terceros -> Cumple = False
0.69;-0.149444294;Causa Interrupcion = Hurto de conductor o elemento electrico -> Cumple = False
0.687;-0.151187022;Solicito FM = True, Responsable Interrupcion = Propia -> Cumple = False
0.685;-0.152408743;Naturaleza Interrupcion = Programado,Expansion O Reforzamiento, Solicito FM = True -> Cumple = False
0.685;-0.152408743;Causa Interrupcion = Por Expansion o reforzamiento de redes, Solicito FM = True -> Cumple = False
0.685;-0.152408743;Motivo = Interrupcion por Expansion y Reforzamiento, Solicito FM = True -> Cumple = False
0.677;-0.157743889;Submotivo = Exonerado de comp. Exp. o Ref. redes Transmision, Responsabilidad Interrupcion = Distribucion -> Cumple = False
0.676;-0.158432722;Submotivo = Exonerado de comp. Exp. o Ref. redes Transmision -> Cumple = False
