Periodo;AbreviaEmpresa;IdInterrupcion;NroInterrupcion;UUNN;EE;TipoMed;NaturalezaInterrupcion;ResponsabilidadInterrupcion;ResponsableInterrupcion;PropiedadDeLaInstCausante;CausaInterrupcion;SolicitoFM;IniciaTramiteFM;EstadoFM;Motivo;TipoProgramada;ClasificacionMotivo;Submotivo;SaidiUUNN;Cumple;Fecha
201901;ENOSA;2221822;30072835;Tumbes;I120063;Seccion de Linea o Alimentador;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Reparacion de Falso contacto/Punto caliente;0.003549208;0;31/01/2019
201901;ENOSA;2221827;30072836;Tumbes;I120063;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Falla equipo (transformador,interruptor, seccionador de potencia etc);0;0;Sin Tramite;Falla;NULL;Interno;Averia de transformadores;0.007358431;0;31/01/2019
201901;ENOSA;2221829;30072837;Tumbes;A1084  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Bajo nivel de aislamiento (Aislado roto / Tension inadecuada);0;0;Sin Tramite;Falla;NULL;Interno;Bajo nivel de aislamiento ( Elemento Electrico mal dimensionado);0.000341116;0;31/01/2019
201901;ENOSA;2222173;70065215;Talara;A1056  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Impacto vehicular;1;1;No Procede;Otros y/o terceros;NULL;Interno;Colision de vehiculo contra estructuras;0.141746109;0;31/01/2019
201901;ENOSA;2222181;70065216;Talara;A1056  ;Alimentador Media Tension;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Reparacion de Falso contacto/Punto caliente;0.03879367;0;31/01/2019
201901;ENOSA;2222484;10191855;Piura;A1128  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;0;0;Sin Tramite;Falla;NULL;Interno;De unica responsabilidad del cliente;0.000011137;0;31/01/2019
201901;ENOSA;2222564;10191856;Piura;A1007  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.000292388;0;31/01/2019
201901;ENOSA;2222884;30072846;Tumbes;A1046  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;Procede;Otros y/o terceros;NULL;Interno;Otros;0.034521351;0;31/01/2019
201901;ENOSA;2223010;10191882;Piura;A1008  ;Alimentador Media Tension;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.002929485;0;31/01/2019
201901;ENOSA;2223053;10191883;Piura;A1002  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;Procede;Otros y/o terceros;NULL;Interno;Aves;0.001715602;0;31/01/2019
201901;ENOSA;2223122;10191884;Piura;I100738;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.000859563;0;31/01/2019
201901;ENOSA;2223412;200023823;Bajo Piura;A1079  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Contacto entre conductores;0;0;Sin Tramite;Falla;NULL;Interno;Contacto entre redes MT con instalaciones BT;0.016336845;0;31/01/2019
201901;ENOSA;2223415;200023824;Bajo Piura;A1079  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Contacto entre conductores;0;0;Sin Tramite;Falla;NULL;Interno;Contacto entre redes MT con instalaciones BT;0.204126265;1;31/01/2019
201901;ENOSA;2223428;180044329;Paita;A1027  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.195736319;0;31/01/2019
201901;ENOSA;2223451;70065242;Talara;I113301;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Correctivos por Falla en el sistema del cliente;0.007899575;0;31/01/2019
201901;ENOSA;2223457;180044330;Paita;P103   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Terceros;Propia;Otros, causados por terceros;1;1;Pendiente;Otros y/o terceros;NULL;Interno;Otros;0.001611187;0;31/01/2019
201901;ENOSA;2223463;70065243;Talara;I130076;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Impacto vehicular;1;1;No Procede;Otros y/o terceros;NULL;Interno;Colision de vehiculo contra estructuras;0.037500547;0;31/01/2019
201901;ENOSA;2223480;180044331;Paita;P104   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Terceros;Propia;Otros, causados por terceros;1;1;Pendiente;Otros y/o terceros;NULL;Interno;Otros;0.064062067;0;31/01/2019
201901;ENOSA;2223489;180044332;Paita;P106   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Terceros;Propia;Otros, causados por terceros;1;1;Pendiente;Otros y/o terceros;NULL;Interno;Otros;0.02765742;0;31/01/2019
201901;ENOSA;2223495;180044333;Paita;A1030  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.000017567;0;31/01/2019
201901;ENOSA;2223501;180044334;Paita;P103   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Terceros;Propia;Otros, causados por terceros;1;1;Pendiente;Otros y/o terceros;NULL;Interno;Otros;0.003788255;0;31/01/2019
201901;ENOSA;2223510;180044335;Paita;P104   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Terceros;Propia;Otros, causados por terceros;1;1;Pendiente;Otros y/o terceros;NULL;Interno;Otros;0.071749515;0;31/01/2019
201901;ENOSA;2223516;180044336;Paita;P106   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Terceros;Propia;Otros, causados por terceros;1;1;Pendiente;Otros y/o terceros;NULL;Interno;Otros;0.037036893;0;31/01/2019
201901;ENOSA;2223519;150067282;Sullana;I150613;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;Procede;Otros y/o terceros;NULL;Interno;Aves;0.006320343;0;31/01/2019
201901;ENOSA;2223537;150067283;Sullana;A1520  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;Procede;Otros y/o terceros;NULL;Interno;Aves;0.000467397;0;31/01/2019
201901;ENOSA;2223544;30072848;Tumbes;I120178;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Contacto entre conductores;0;0;Sin Tramite;Falla;NULL;Interno;Cortocircuito;0.001470943;0;31/01/2019
201901;ENOSA;2223553;150067284;Sullana;I151007;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;Procede;Otros y/o terceros;NULL;Interno;Aves;0.004250482;0;31/01/2019
201901;ENOSA;2223585;30072855;Tumbes;E120382;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Correctivos por Falla en el sistema del cliente;0.000005572;0;31/01/2019
201901;ENOSA;2223606;30072859;Tumbes;E120398;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Correctivos por Falla en el sistema del cliente;0.000010525;0;31/01/2019
201901;ENOSA;2223827;30072871;Tumbes;A1084  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.000439858;0;31/01/2019
201901;ENOSA;2223835;150067285;Sullana;P102   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Terceros;Propia;Otros, causados por terceros;1;1;Pendiente;Otros y/o terceros;NULL;Interno;Otros;0.007375651;0;31/01/2019
201901;ENOSA;2223838;150067286;Sullana;P197   ;Subestacion de Potencia;No Programado, Accion De Terceros;Transmision;Terceros;Propia;Otros, causados por terceros;1;1;Pendiente;Otros y/o terceros;NULL;Interno;Otros;0.000002733;0;31/01/2019
201901;ENOSA;2223844;150067287;Sullana;G102   ;Central de Generacion;No Programado, Accion De Terceros;Generacion;Terceros;Propia;Otros, causados por terceros;1;1;Pendiente;Otros y/o terceros;NULL;Interno;Otros;0.013205525;0;31/01/2019
201901;ENOSA;2223865;30072881;Tumbes;A1204  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.000727114;0;31/01/2019
201901;ENOSA;2224076;130016064;Alto Piura;A1406  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;0;0;Sin Tramite;Otros y/o terceros;NULL;Interno;Otros;0.00081817;0;31/01/2019
201901;ENOSA;2224100;200023825;Bajo Piura;I180017;Seccion de Linea o Alimentador;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Reparacion de Falso contacto/Punto caliente;0.002705882;0;31/01/2019
201901;ENOSA;2224104;200023826;Bajo Piura;I170104;Seccion de Linea o Alimentador;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Reparacion de Falso contacto/Punto caliente;0.000027149;0;31/01/2019
201901;ENOSA;2224109;200023827;Bajo Piura;A1080  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.00526441;0;31/01/2019
201901;ENOSA;2224120;130016065;Alto Piura;I114583;Seccion de Linea o Alimentador;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;0;0;Sin Tramite;Otros y/o terceros;NULL;Interno;Otros;0.000016661;0;31/01/2019
201901;ENOSA;2224135;200023830;Bajo Piura;A1078  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;No Procede;Otros y/o terceros;NULL;Interno;Otros;0.000059327;0;31/01/2019
201901;ENOSA;2224228;10191920;Piura;P101   ;Subestacion de Potencia;Programado,Expansion O Reforzamiento;Transmision;Propia;Propia;Por Expansion o reforzamiento de redes;1;1;Procede;Interrupcion por Expansion y Reforzamiento;Programada por expansion;Interno;Exonerado de comp. Exp. o Ref. redes Transmision;0.261829185;1;31/01/2019
201901;ENOSA;2224349;10191930;Piura;E101503;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Falla equipo (transformador,interruptor, seccionador de potencia etc);0;0;Sin Tramite;Falla;NULL;Interno;Averia de transformadores;0.013058827;0;31/01/2019
201901;ENOSA;2224571;10191938;Piura;E101042;Subestacion de Distribucion;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.000298511;0;31/01/2019
201901;ENOSA;2224623;30072919;Tumbes;I120324;Seccion de Linea o Alimentador;No Programado, Falla;Distribucion;Propia;Propia;Caida conductor de red;0;0;Sin Tramite;Falla;NULL;Interno;Linea abierta o caida;0.001040061;0;31/01/2019
201901;ENOSA;2224676;120025246;Alto Piura;E140042;Subestacion de Distribucion;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Vandalismo;0;0;Sin Tramite;Otros y/o terceros;NULL;Interno;Vandalismo;0.044779183;0;31/01/2019
201901;ENOSA;2225051;150067305;Sullana;I150017;Seccion de Linea o Alimentador;Programado,Expansion O Reforzamiento;Distribucion;Propia;Propia;Por Expansion o reforzamiento de redes;0;0;Sin Tramite;Interrupcion por Expansion y Reforzamiento;Programada por expansion;Interno;Expansion de redes;0.142522429;0;31/01/2019
201901;ENOSA;2225276;10191952;Piura;E101070;Subestacion de Distribucion;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;No Procede;Otros y/o terceros;NULL;Interno;Incendio - Quema de material en cercanias;0.001466226;0;31/01/2019
201901;ENOSA;2225283;10191953;Piura;E101077;Subestacion de Distribucion;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;No Procede;Otros y/o terceros;NULL;Interno;Incendio - Quema de material en cercanias;0.001578224;0;31/01/2019
201901;ENOSA;2225300;200023832;Bajo Piura;A1078  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.000060332;0;31/01/2019
201901;ENOSA;2225308;200023833;Bajo Piura;A1078  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.000003017;0;31/01/2019
201901;ENOSA;2225377;10191954;Piura;E101062;Subestacion de Distribucion;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;No Procede;Otros y/o terceros;NULL;Interno;Incendio - Quema de material en cercanias;0.000062976;0;31/01/2019
201901;ENOSA;2225541;180044372;Paita;A1606  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;Procede;Otros y/o terceros;NULL;Interno;Aves;0.00016289;0;31/01/2019
201901;ENOSA;2225804;10191958;Piura;I100596;Seccion de Linea o Alimentador;No Programado, Operacion;Distribucion;Propia;Propia;Corte de emergencia (No incluidos en PM y PE);0;0;Sin Tramite;Por maniobra sin aviso, corta;NULL;Interno;Seguridad;0.002096722;0;31/01/2019
201901;ENOSA;2225815;180044373;Paita;A1610  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;Procede;Otros y/o terceros;NULL;Interno;Aves;0.021343029;0;31/01/2019
201901;ENOSA;2226050;200023835;Bajo Piura;A1079  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.063113092;0;31/01/2019
201901;ENOSA;2226054;200023836;Bajo Piura;A1080  ;Alimentador Media Tension;No Programado, Falla;Distribucion;Propia;Propia;Otros, por falla en componentes del SP;0;0;Sin Tramite;Falla;NULL;Interno;No identificado;0.000461035;0;31/01/2019
201901;ENOSA;2226156;150067331;Sullana;A1209  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Cometas;0;0;Sin Tramite;Otros y/o terceros;NULL;Interno;Objetos en redes (Cometas, cintas, etc);0.005943973;0;31/01/2019
201901;ENOSA;2226167;150067332;Sullana;A1209  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Cometas;1;1;No Procede;Otros y/o terceros;NULL;Interno;Objetos en redes (Cometas, cintas, etc);0.116272329;0;31/01/2019
201901;ENOSA;2226288;10191965;Piura;A1123  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Aves;1;1;No Procede;Otros y/o terceros;NULL;Interno;Aves;0.040044819;0;31/01/2019
201901;ENOSA;2226365;200023837;Bajo Piura;A1079  ;Alimentador Media Tension;No Programado, Rechazo Carga;Transmision;Otras Empresas Electricas;Otras Empresas Electricas;Deficit de generacion;0;0;Sin Tramite;Falla;NULL;Externo;Rechazo de carga por Minima Frecuencia;0.023348407;0;31/01/2019
201901;ENOSA;2226370;200023838;Bajo Piura;A1080  ;Alimentador Media Tension;No Programado, Rechazo Carga;Transmision;Otras Empresas Electricas;Otras Empresas Electricas;Deficit de generacion;0;0;Sin Tramite;Falla;NULL;Externo;Rechazo de carga por Minima Frecuencia;0.000658621;0;31/01/2019
201901;ENOSA;2226489;30073088;Tumbes;A1047  ;Alimentador Media Tension;No Programado, Rechazo Carga;Generacion;Otras Empresas Electricas;Otras Empresas Electricas;Deficit de generacion;0;0;Sin Tramite;Falla;NULL;Externo;Rechazo de carga por Minima Frecuencia;0.000704337;0;31/01/2019
201901;ENOSA;2226503;180044385;Paita;A1027  ;Alimentador Media Tension;No Programado, Rechazo Carga;Generacion;Otras Empresas Electricas;Otras Empresas Electricas;Deficit de generacion;0;0;Sin Tramite;Falla;NULL;Externo;Rechazo de carga por Minima Frecuencia;0.02592856;0;31/01/2019
201901;ENOSA;2226505;70065276;Talara;A1302  ;Alimentador Media Tension;No Programado, Rechazo Carga;Transmision;Otras Empresas Electricas;Otras Empresas Electricas;Deficit de generacion;0;0;Sin Tramite;Falla;NULL;Externo;Rechazo de carga por Minima Frecuencia;0.020484776;0;31/01/2019
201901;ENOSA;2226511;180044386;Paita;A1028  ;Alimentador Media Tension;No Programado, Rechazo Carga;Generacion;Otras Empresas Electricas;Otras Empresas Electricas;Deficit de generacion;0;0;Sin Tramite;Falla;NULL;Externo;Rechazo de carga por Minima Frecuencia;0.010841265;0;31/01/2019
201901;ENOSA;2226517;180044387;Paita;A1031  ;Alimentador Media Tension;No Programado, Rechazo Carga;Generacion;Otras Empresas Electricas;Otras Empresas Electricas;Deficit de generacion;0;0;Sin Tramite;Falla;NULL;Externo;Rechazo de carga por Minima Frecuencia;0.000007936;0;31/01/2019
201901;ENOSA;2226555;70065277;Talara;A1304  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Otros, causados por terceros;1;1;Procede;Otros y/o terceros;NULL;Interno;Otros;0.098039879;0;31/01/2019
201901;ENOSA;2226642;150067350;Sullana;A1209  ;Alimentador Media Tension;No Programado, Accion De Terceros;Distribucion;Terceros;Propia;Cometas;1;1;No Procede;Otros y/o terceros;NULL;Interno;Objetos en redes (Cometas, cintas, etc);0.007132767;0;31/01/2019
201901;ENOSA;2226986;150067381;Sullana;P197   ;Subestacion de Potencia;No Programado, Accion De Terceros;Generacion;Otras Empresas Electricas;Otras Empresas Electricas;Falla sistema interconectado;0;0;Sin Tramite;Falla;NULL;Externo;De generadora / transmisora;0.000001387;0;31/01/2019
201901;ENOSA;2226989;150067382;Sullana;G102   ;Central de Generacion;No Programado, Accion De Terceros;Generacion;Otras Empresas Electricas;Otras Empresas Electricas;Falla sistema interconectado;0;0;Sin Tramite;Falla;NULL;Externo;De generadora / transmisora;0.006770673;0;31/01/2019
